# TextGrid to CSV (D. Gibbon, 2008-11-23)
# Open the file with OpenOffice.org Calc or MS-Excel.
FileName	TierType	TierName	Label	Start	End	Duration
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NOUN" 	20.07 	20.445 	0.375
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	20.445 	20.71 	0.26500000000000057
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	20.71 	20.865 	0.15499999999999758
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	20.865 	20.88 	0.015000000000000568
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADV" 	20.88 	21.245 	0.365000000000002
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADV" 	21.245 	21.325 	0.0799999999999983
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	21.325 	21.615 	0.28999999999999915
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	21.615 	21.68 	0.06500000000000128
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	21.68 	21.695 	0.015000000000000568
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"PRON" 	21.695 	21.9 	0.2049999999999983
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADV" 	21.9 	22.48 	0.5800000000000018
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	22.48 	23 	0.5199999999999996
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	23 	23.485 	0.48499999999999943
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	23.485 	24.12 	0.6350000000000016
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	24.12 	24.205 	0.0849999999999973
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	24.205 	25.255 	1.0500000000000007
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"PRON" 	25.255 	25.395 	0.14000000000000057
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"DET" 	25.395 	25.59 	0.19500000000000028
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NOUN" 	25.59 	26.145 	0.5549999999999997
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	26.145 	26.435 	0.28999999999999915
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	26.435 	26.97 	0.5350000000000001
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	26.97 	27.05 	0.08000000000000185
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	27.05 	27.465 	0.41499999999999915
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"CONJ" 	27.465 	27.61 	0.14499999999999957
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	27.61 	28.25 	0.6400000000000006
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADV" 	28.25 	28.46 	0.21000000000000085
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	28.46 	28.975 	0.5150000000000006
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADV" 	28.975 	29.015 	0.03999999999999915
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	29.015 	30.5 	1.4849999999999994
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	30.5 	30.96 	0.46000000000000085
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NOUN" 	30.96 	31.37 	0.41000000000000014
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	31.37 	31.495 	0.125
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	31.495 	31.585 	0.08999999999999986
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADV" 	31.585 	31.95 	0.36499999999999844
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADV" 	31.95 	32.025 	0.07499999999999929
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADV" 	32.025 	32.23 	0.2049999999999983
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	32.23 	32.89 	0.6600000000000037
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	32.89 	33.005 	0.11500000000000199
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	33.005 	33.505 	0.5
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"PNOUN" 	33.505 	33.72 	0.2149999999999963
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	33.72 	34.06 	0.3400000000000034
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	34.06 	34.14 	0.0799999999999983
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	34.14 	34.655 	0.5150000000000006
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NOUN" 	34.655 	35.72 	1.0649999999999977
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	35.72 	36.28 	0.5600000000000023
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	36.28 	36.345 	0.06499999999999773
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NOUN" 	36.345 	36.525 	0.17999999999999972
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	36.525 	37.015 	0.490000000000002
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	37.015 	37.18 	0.16499999999999915
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	37.18 	37.34 	0.1600000000000037
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"DET" 	37.34 	37.465 	0.125
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NUM" 	37.465 	37.56 	0.09499999999999886
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"PART" 	37.56 	37.905 	0.34499999999999886
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADV" 	37.905 	38.04 	0.134999999999998
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	38.04 	38.27 	0.23000000000000398
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	38.27 	38.555 	0.2849999999999966
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NOUN" 	38.555 	39.135 	0.5799999999999983
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"PART" 	39.135 	39.23 	0.09499999999999886
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NOUN" 	39.23 	39.74 	0.5100000000000051
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	39.74 	39.755 	0.015000000000000568
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	39.755 	39.77 	0.015000000000000568
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"PRON" 	39.77 	39.84 	0.07000000000000028
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADV" 	39.84 	40.515 	0.6749999999999972
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	40.515 	40.785 	0.269999999999996
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADV" 	40.785 	40.97 	0.18500000000000227
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADV" 	40.97 	41.115 	0.14500000000000313
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	41.115 	41.835 	0.7199999999999989
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	41.835 	41.925 	0.0899999999999963
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	41.925 	41.94 	0.015000000000000568
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"PNOUN" 	41.94 	42.39 	0.45000000000000284
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	42.39 	43.075 	0.6850000000000023
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	43.075 	43.335 	0.259999999999998
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADV" 	43.335 	43.745 	0.4099999999999966
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NUM" 	43.745 	43.975 	0.23000000000000398
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"PART" 	43.975 	44.04 	0.06499999999999773
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NOUN" 	44.04 	44.685 	0.6450000000000031
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	44.685 	44.8 	0.11499999999999488
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	44.8 	44.96 	0.1600000000000037
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"PNOUN" 	44.96 	45.205 	0.24499999999999744
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADV" 	45.205 	45.665 	0.46000000000000085
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	45.665 	45.97 	0.3049999999999997
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NOUN" 	45.97 	46.5 	0.5300000000000011
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	46.5 	46.885 	0.384999999999998
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NOUN" 	46.885 	47.27 	0.3850000000000051
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	47.27 	47.55 	0.27999999999999403
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NOUN" 	47.55 	48.25 	0.7000000000000028
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADP" 	48.25 	48.545 	0.2950000000000017
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	48.545 	48.9 	0.3549999999999969
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"CONJ" 	48.9 	49.115 	0.2150000000000034
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	49.115 	49.36 	0.24499999999999744
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NOUN" 	49.36 	50.37 	1.009999999999998
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	50.37 	50.425 	0.054999999999999716
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	50.425 	50.44 	0.015000000000000568
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"PRON" 	50.44 	50.515 	0.07500000000000284
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NOUN" 	50.515 	50.88 	0.365000000000002
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	50.88 	51.065 	0.18499999999999517
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NUM" 	51.065 	51.235 	0.1700000000000017
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"PART" 	51.235 	51.42 	0.18500000000000227
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NOUN" 	51.42 	51.955 	0.5349999999999966
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	51.955 	52.32 	0.365000000000002
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	52.32 	52.405 	0.08500000000000085
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NOUN" 	52.405 	52.585 	0.17999999999999972
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	52.585 	52.805 	0.21999999999999886
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADV" 	52.805 	52.875 	0.07000000000000028
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"DET" 	52.875 	53.27 	0.3950000000000031
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NOUN" 	53.27 	53.835 	0.5649999999999977
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADP" 	53.835 	53.995 	0.1599999999999966
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NOUN" 	53.995 	54.5 	0.5050000000000026
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	54.5 	54.745 	0.24499999999999744
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	54.745 	55.8049999 	1.059999900000001
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"CONJ" 	55.8049999 	56.115 	0.31000010000000344
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	56.115 	56.875 	0.759999999999998
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	56.875 	56.98 	0.10499999999999687
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	56.98 	57.19 	0.21000000000000085
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"PRON" 	57.19 	57.33 	0.14000000000000057
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"DET" 	57.33 	57.82 	0.490000000000002
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADV" 	57.82 	57.945 	0.125
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADV" 	57.945 	58.11 	0.16499999999999915
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	58.11 	58.615 	0.5050000000000026
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	58.615 	58.635 	0.01999999999999602
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	58.635 	58.685 	0.05000000000000426
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NOUN" 	58.685 	60.38 	1.6950000000000003
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	60.38 	60.47 	0.0899999999999963
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	60.47 	60.675 	0.2049999999999983
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADV" 	60.675 	61.015 	0.3400000000000034
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADV" 	61.015 	61.09 	0.07500000000000284
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADV" 	61.09 	61.29 	0.19999999999999574
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	61.29 	61.995 	0.7049999999999983
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	61.995 	62.14 	0.14500000000000313
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	62.14 	62.45 	0.3100000000000023
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"PNOUN" 	62.45 	62.635 	0.18499999999999517
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	62.635 	62.95 	0.31500000000000483
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	62.95 	62.965 	0.015000000000000568
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	62.965 	62.99 	0.02499999999999858
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NOUN" 	62.99 	63.56 	0.5700000000000003
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	63.56 	63.64 	0.0799999999999983
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	63.64 	63.66 	0.01999999999999602
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NOUN" 	63.66 	65.025 	1.365000000000009
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	65.025 	65.51 	0.48499999999999943
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	65.51 	65.59 	0.0799999999999983
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	65.59 	65.7 	0.10999999999999943
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADV" 	65.7 	65.875 	0.17499999999999716
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	65.875 	66.09 	0.2150000000000034
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NOUN" 	66.09 	66.55 	0.45999999999999375
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	66.55 	66.575 	0.025000000000005684
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	66.575 	66.72 	0.14499999999999602
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADV" 	66.72 	67.115 	0.394999999999996
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	67.115 	67.555 	0.44000000000001194
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"CONJ" 	67.555 	67.795 	0.23999999999999488
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NOUN" 	67.795 	68.26 	0.4650000000000034
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	68.26 	68.745 	0.48499999999999943
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	68.745 	68.83 	0.08499999999999375
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	68.83 	69.18 	0.3500000000000085
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	69.18 	69.295 	0.11499999999999488
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	69.295 	69.525 	0.23000000000000398
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"PRON" 	69.525 	69.59 	0.06499999999999773
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADV" 	69.59 	69.74 	0.14999999999999147
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	69.74 	69.925 	0.18500000000000227
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADV" 	69.925 	70.065 	0.14000000000000057
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADV" 	70.065 	70.205 	0.14000000000000057
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	70.205 	70.785 	0.5799999999999983
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	70.785 	70.805 	0.020000000000010232
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	70.805 	70.98 	0.17499999999999716
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"PNOUN" 	70.98 	71.375 	0.394999999999996
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	71.375 	71.605 	0.23000000000000398
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	71.605 	72.34 	0.7349999999999994
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADV" 	72.34 	72.785 	0.4449999999999932
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NUM" 	72.785 	73.03 	0.24500000000000455
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"PART" 	73.03 	73.08 	0.04999999999999716
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NOUN" 	73.08 	73.685 	0.605000000000004
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	73.685 	73.875 	0.18999999999999773
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	73.875 	74.03 	0.15500000000000114
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"PNOUN" 	74.03 	74.255 	0.22499999999999432
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"DET" 	74.255 	74.415 	0.1600000000000108
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NOUN" 	74.415 	74.82 	0.4049999999999869
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	74.82 	75.005 	0.18500000000000227
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"ADV" 	75.005 	75.145 	0.14000000000000057
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"LNOUN" 	75.145 	75.595 	0.45000000000000284
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	75.595 	76.08 	0.48499999999999943
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	76.08 	76.095 	0.015000000000000568
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	76.095 	76.135 	0.04000000000000625
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	76.135 	76.97 	0.8349999999999937
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"PART" 	76.97 	77.06 	0.09000000000000341
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NOUN" 	77.06 	77.565 	0.5049999999999955
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"CONJ" 	77.565 	77.755 	0.18999999999999773
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"VERB" 	77.755 	78.335 	0.5799999999999983
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	78.335 	78.35 	0.015000000000000568
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"X" 	78.35 	78.38 	0.030000000000001137
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"UniversalPOS" 	"NOUN" 	78.38 	79.365 	0.9849999999999994
